,p,c,r_g,R,g_fix_1,g_fix_2,g_mut_1,g_mut_2,gamma,Util_Port,Out_Risk,Out_Yield,Weights,POB-Base,MV_Base,V_Base,M_Base,POB-Mean,MV_Mean,V_Mean,M_Mean,POB-BeatBest,MV_BeatBest,V_BeatBest,M_BeatBest,POB-Adopt,MV_Adopt,V_Adopt,M_Adopt,POB-ClairvoyanceOp,MV_ClairvoyanceOp,V_ClairvoyanceOp,M_ClairvoyanceOp,Criterion1,Criterion2,Criterion3
3029,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.0,-0.35,1.0,-0.040101451923737284,0.0009463087273128769,-0.03962829756008084,"{'env_1': [2.3949491783095042e-11, 9.207717987821938e-11, 0.9999999998839734], 'env_2': [2.3949491783095042e-11, 9.207717987821938e-11, 0.9999999998839734]}",0.2828636730912748,-0.32296512501501207,0.008930250001987126,-0.3185000000140185,1.5980699295495282e-05,-0.04011743262303278,0.001009011030276879,-0.03961292710789434,2.971988764949307e-07,-0.04010174912261378,0.0009472129289708294,-0.03962814265812836,0.2817358605818406,-0.32183731250557784,0.002219105739223068,-0.32072775963596456,-0.01959192416188113,-0.020509527761856154,0.009712320020535526,-0.01565336775158839,2.971988764949307e-07,1.5980699295495282e-05,0.2817358605818406
3030,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.0,0.0,80.71497680935711,0.24236398368285514,0.0001827772282032068,0.249740413550705,"{'env_1': [1.2655802968507081e-09, 6.157375647035873e-11, 0.999999998672846], 'env_2': [1.2655802968507081e-09, 6.157375647035873e-11, 0.999999998672846]}",0.24236398368285514,-0.0,0.0,0.0,0.08009836251166774,0.1622656211711874,0.0009237638194190922,0.1995464088020547,1.8830190248730894e-07,0.24236379538095265,0.00018439188304019975,0.24980538866266375,0.21727858381833887,0.02508539986451627,0.0006213078458115038,0.05015982404777805,-0.055304261609058686,0.2976682452919138,4.158808656486157e-05,0.299346636013228,1.8830190248730894e-07,0.08009836251166774,0.21727858381833887
3031,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.0,0.3499999999999998,33.59863378112537,0.4345485189310586,0.0035324085145556723,0.49389056895400085,"{'env_1': [1.1563372857699562e-10, 1.0377053985999748e-12, 0.9999999998833361], 'env_2': [1.1563372857699562e-10, 1.0377053985999748e-12, 0.9999999998833361]}",0.2559855420241121,0.1785629769069465,0.004899780801803335,0.26087594729070523,0.14931780921348098,0.28523070971757764,0.006220184428893098,0.3897255590562969,1.2915357713860764e-06,0.4345472273952872,0.0035191939992059097,0.49366728258731546,0.09769940639329466,0.33684911253776395,0.002798370638560812,0.38385982767219207,1.1228629661630407e-06,0.43454739606809245,0.003513674742338768,0.49357473151500764,1.2915357713860764e-06,0.14931780921348098,0.09769940639329466
3032,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.0,0.7,22.12858765333288,0.5723513739222702,0.015387220340208113,0.7426001009419344,"{'env_1': [3.2859991417261517e-09, 2.0145868990998662e-11, 0.9999999966937994], 'env_2': [3.2859991417261517e-09, 2.0145868990998662e-11, 0.9999999966937994]}",0.2707851509928204,0.3015662229294498,0.013337155146529191,0.4491324262824815,0.18129373411474636,0.39105763980752384,0.015749520462525878,0.5653149618340064,1.0194255812834285e-06,0.5723503544966889,0.015335331200152489,0.7420249648244301,0.0930712594999541,0.4792801144223161,0.013116657391113255,0.6244066658213183,8.95162355907253e-07,0.5723504787599143,0.015344529312262267,0.7421268597026799,1.0194255812834285e-06,0.18129373411474636,0.0930712594999541
3033,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.3499999999999998,-0.7,1.0,-0.31523992672215057,0.0458834657077012,-0.29229819386829997,"{'env_1': [1.683808393553949e-10, 1.683808393553949e-10, 0.9999999996632383], 'env_2': [1.683808393553949e-10, 1.683808393553949e-10, 0.9999999996632383]}",0.2954461982778493,-0.6106861249999999,0.08037224999999998,-0.5704999999999999,0.0007415783817300015,-0.31598150510388057,0.04873715589020542,-0.2916129271587779,3.916208273224697e-07,-0.3152403183429779,0.04585883557659597,-0.2923109005546799,0.29434752919444723,-0.6095874559165978,0.10908538840638538,-0.5550447617124402,4.0339238616127204e-09,-0.3152399307560744,0.04588345618985505,-0.2922982026611469,3.916208273224697e-07,0.0007415783817300015,0.29434752919444723
3034,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.3499999999999998,-0.35,1.0,0.0191631566244829,0.0149810474210206,0.0266536803349932,"{'env_1': [1.3221037068827765e-11, 9.448223631261238e-11, 0.9999999998922966], 'env_2': [1.3221037068827765e-11, 9.448223631261238e-11, 0.9999999998922966]}",0.2890236659489003,-0.26986050932441735,0.03572100099023964,-0.2520000088292975,0.00024750049506543775,0.018915656129417462,0.015942833533592535,0.02688707289621373,7.035686514639261e-08,0.019163086267617754,0.0149817203616253,0.026653946448430395,0.28784401198160864,-0.2686808553571257,0.05639475928658587,-0.24048347571358938,-1.3532636274765641e-07,0.019163291950845648,0.014992082117680411,0.026659333009685853,7.035686514639261e-08,0.00024750049506543775,0.28784401198160864
3035,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.3499999999999998,0.0,1.0,0.34489854808919435,0.0009463089167125086,0.3453717025475506,"{'env_1': [1.0073930301978494e-11, 1.172135160077652e-10, 0.9999999998727127], 'env_2': [1.0073930301978494e-11, 1.172135160077652e-10, 0.9999999998727127]}",0.2828636730921476,0.062034874997046734,0.008930250000161077,0.06649999999712727,1.5980795873171694e-05,0.3448825672933212,0.0010090112212672877,0.3453870729039548,1.8059004136539158e-07,0.344898367499153,0.0009458469716370825,0.3453712909849715,0.28131816156996525,0.06358038651922912,0.022516563855011898,0.07483866844652524,5.546241743648039e-09,0.3448985425429526,0.0009463086140364813,0.3453716968499708,1.8059004136539158e-07,1.5980795873171694e-05,0.28131816156996525
3036,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.3499999999999998,0.3499999999999998,117.37328502538448,0.6249203882388609,9.72256748862564e-05,0.630626236663969,"{'env_1': [4.2439051990817743e-10, 2.9293341415532674e-11, 0.9999999995463119], 'env_2': [4.2439051990817743e-10, 2.9293341415532674e-11, 0.9999999995463119]}",0.23992038823886108,0.3849999999999998,0.0,0.3849999999999998,0.13054914197724193,0.49437124626161894,0.0009226184125400863,0.5485166232139879,6.004073560550438e-08,0.6249203281981253,9.700810773225617e-05,0.6306134083374426,0.19153034805382818,0.4333900401850327,0.0008242122611628289,0.48176029050930375,5.615728659869035e-09,0.6249203826231322,9.722567079689659e-05,0.6306262308082464,6.004073560550438e-08,0.13054914197724193,0.19153034805382818
3037,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.3499999999999998,0.7,45.37816509532175,0.8025055861860543,0.0023887665237899668,0.8567045070314141,"{'env_1': [6.778858155833573e-09, 1.3535232715377097e-10, 0.9999999930857904], 'env_2': [6.778858155833573e-09, 1.3535232715377097e-10, 0.9999999930857904]}",0.2923419043844079,0.5101636818016464,0.005516470255105796,0.6353273307914982,0.23733306905793938,0.5651725171281149,0.006028797302823817,0.7019603967950031,6.554586795548545e-07,0.8025049307273747,0.002392979605880457,0.8567994425400655,0.1134953220603746,0.6890102641256797,0.002374067325214448,0.7428756736411787,1.223498302671544e-09,0.802505584962556,0.002388766656272634,0.8567045088138256,6.554586795548545e-07,0.23733306905793938,0.1134953220603746
3038,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.7,-0.7,86.39192071115278,-3.3394502310477763,0.06961934098352697,-0.3321759379419882,"{'env_1': [1.898952956311944e-10, 1.1070917202643921e-11, 0.9999999997990338], 'env_2': [1.898952956311944e-10, 1.1070917202643921e-11, 0.9999999997990338]}",0.7028062938548856,-4.042256524902662,0.0803722500051052,-0.5704999999936637,0.702806295356702,-4.042256526404478,0.08037225006999046,-0.5704999986926979,5.734671848500739e-09,-3.339450236782448,0.06961896736690623,-0.33219208240539905,0.23046765536990854,-3.569917886417685,0.07445072328932074,-0.35394739476819775,-1.63229532086913,-1.7071549101786463,0.033324911393775095,-0.26765335876004126,5.734671848500739e-09,0.702806295356702,0.23046765536990854
3039,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.7,-0.35,1.0,0.06976007334496584,0.04588346574244878,0.09270180621619023,"{'env_1': [6.527865027017662e-12, 9.53105378477117e-11, 0.9999999998981618], 'env_2': [6.527865027017662e-12, 9.53105378477117e-11, 0.9999999998981618]}",0.2954462016678717,-0.22568612832290585,0.08037224999999995,-0.18550000332290587,0.0007415784339210585,0.06901849491104478,0.04873715597673272,0.09338707289941114,2.0065837741389814e-07,0.06975987268658843,0.04590365912508423,0.09271170224913053,0.2942706548527241,-0.22451058150775827,0.11015340567227756,-0.1694338786715415,6.0165070286943845e-09,0.06976006732845881,0.04588345432951785,0.09270179449321773,2.0065837741389814e-07,0.0007415784339210585,0.2942706548527241
3040,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.7,0.0,1.0,0.4041631566425487,0.014981048296334605,0.411653680790716,"{'env_1': [8.290883755098443e-12, 1.1104128784912218e-10, 0.9999999998806678], 'env_2': [8.290883755098443e-12, 1.1104128784912218e-10, 0.9999999998806678]}",0.2890236566434776,0.11513949999907105,0.035721000000046,0.13299999999909404,0.00024750087299324486,0.40391565576955546,0.01594283427311695,0.4118870729061139,1.6036111993855684e-07,0.40416299628142877,0.014961973788610606,0.41164398317573403,0.28764115509716026,0.11652200154538844,0.058314693926293376,0.14567934850884517,5.1389537625290416e-09,0.40416315150359494,0.014981047323128854,0.4116536751651594,1.6036111993855684e-07,0.00024750087299324486,0.28764115509716026
3041,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.7,0.3499999999999998,1.0,0.729898548046956,0.0009463089132864178,0.7303717025035993,"{'env_1': [8.458782178547372e-12, 2.594051317914338e-10, 0.999999999732136], 'env_2': [8.458782178547372e-12, 2.594051317914338e-10, 0.999999999732136]}",0.28286367305806176,0.4470348749888942,0.008930250000381479,0.45149999998908497,1.5980753708788598e-05,0.7298825672932472,0.0010090112165028508,0.7303870729014985,1.9873009904358696e-09,0.729898546059655,0.0009462301845789381,0.7303716611519445,0.28157883832964337,0.4483197097173126,0.0210633090637705,0.45885136424916945,5.106961520340292e-09,0.7298985429399945,0.0009463088035098766,0.7303716973417493,1.9873009904358696e-09,1.5980753708788598e-05,0.28157883832964337
3042,0.1,0.1,0.0,0.3,0.3499999999999998,-0.7,0.7,0.7,154.03158486278073,1.0085181642946015,6.0193808696934516e-05,1.0131540381708601,"{'env_1': [2.0527434057565148e-10, 3.020307340136997e-11, 0.9999999997645251], 'env_2': [2.0527434057565148e-10, 3.020307340136997e-11, 0.9999999997645251]}",0.2385181642946016,0.7699999999999999,0.0,0.7699999999999999,0.17436821588928764,0.8341499484053139,0.0008329453781508187,0.8982998967556612,3.935772445728958e-07,1.008517770717357,6.026383954235926e-05,1.0131590380746718,0.16594306765352285,0.8425750966410787,0.0009414023184522003,0.9150779421933489,5.720679263632178e-09,1.0085181585739222,6.01938056841167e-05,1.0131540322181456,3.935772445728958e-07,0.17436821588928764,0.16594306765352285
3043,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.7,-0.7,53.58261691882022,-0.41556813874668436,0.0002858731178679622,-0.4079092238656305,"{'env_1': [0.3710619393088383, 6.248040759287458e-11, 0.6289380606286815], 'env_2': [0.3710619393088383, 6.248040759287458e-11, 0.6289380606286815]}",0.28433767549026706,-0.6999058142369514,0.0026163031891198547,-0.6298116284739028,0.1481447358486076,-0.563712874595292,0.0011426339947324775,-0.5331002147862053,0.06082660959443187,-0.4763947483411162,0.0005586472415334302,-0.46142785777319484,0.2836569350726286,-0.699225073819313,0.0026089223605579915,-0.6293286301109757,-0.1016049592446408,-0.31396317950204355,3.869986139366788e-05,-0.3129263595781094,0.06082660959443187,0.1481447358486076,0.2836569350726286
3044,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.7,-0.35,2.479769706461299,-0.1973031712773013,0.008751913598779668,-0.18645180616939402,"{'env_1': [0.16439535616308895, 1.300683534393157e-12, 0.8356046438355336], 'env_2': [0.16439535616308895, 1.300683534393157e-12, 0.8356046438355336]}",0.09898676816722674,-0.296289939444528,0.035720979731472466,-0.25200003773291635,0.0007614043375820945,-0.1980645756148834,0.008549369863754023,-0.18746434141614657,0.00026449820258273027,-0.19756766947988402,0.008681378079310971,-0.1868037602941784,0.0087078722566504,-0.2060110435339517,0.006534711975457514,-0.19790875313535622,-0.10117926741723396,-0.09612390386006733,0.016913173883708058,-0.0751535157416015,0.00026449820258273027,0.0007614043375820945,0.0087078722566504
3045,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.7,0.0,7.072128178556544,-0.010790915086287968,0.017792763724347904,0.05212543776839329,"{'env_1': [0.19296623223545373, 2.1996152203331612e-10, 0.8070337675445897], 'env_2': [0.19296623223545373, 2.1996152203331612e-10, 0.8070337675445897]}",0.17470211578612976,-0.18549303087241772,0.0019815729991982754,-0.17848606174966908,0.012962077540146874,-0.023752992626434842,0.01629536931184106,0.03386847761869352,0.0036713446712120096,-0.014462259757499978,0.017364707024984587,0.04694045717438702,0.07071753912882744,-0.0815084542151154,0.010143955949279497,-0.0456387758596675,-0.24841846152961317,0.2376275464433252,0.0006275573219604591,0.23984662935347323,0.0036713446712120096,0.012962077540146874,0.07071753912882744
3046,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.7,0.3499999999999998,8.502217595178761,0.1350432130112616,0.02790318568004467,0.25366269113647016,"{'env_1': [0.23887316725807464, 6.213997405116795e-11, 0.761126832679788], 'env_2': [0.23887316725807464, 6.213997405116795e-11, 0.761126832679788]}",0.16162467157167507,-0.026581458560413468,0.01186009065544788,0.02383707716516635,0.028723228305410867,0.10631998470585073,0.024782318736409143,0.21167231791086386,0.00900710265348939,0.1260361103577722,0.02691387539718105,0.2404499228359532,0.07572814124496101,0.05931507176630059,0.01990343295536693,0.14392673070509118,-0.392631082897597,0.5276742959088586,0.006391824040466398,0.5548466353199286,0.00900710265348939,0.028723228305410867,0.07572814124496101
3047,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.7,0.7,8.037425717254358,0.27070830025121273,0.04759931556657225,0.4619962817804527,"{'env_1': [0.25099571532179266, 5.7833058286490377e-11, 0.7490042846203758], 'env_2': [0.25099571532179266, 5.7833058286490377e-11, 0.7490042846203758]}",0.16011457034828286,0.11059372990292987,0.027519688230431372,0.2211874548599751,0.044106174508512536,0.2266021257427002,0.041805770346515274,0.3946075125990563,0.010852786031989692,0.25985551421922304,0.046157437379599445,0.44534900133789584,0.06459520762983029,0.20611309262138244,0.03917687558861283,0.36355370631017864,-0.46167388509598517,0.7323821853471979,0.034206088470222995,0.8698466329258219,0.010852786031989692,0.044106174508512536,0.06459520762983029
3048,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.35,-0.7,293.7872461268992,-0.4421114615703078,1.8618702381824107e-05,-0.43937649292070324,"{'env_1': [2.1456849835643093e-08, 2.361436286118555e-11, 0.9999999785194882], 'env_2': [2.1456849835643093e-08, 2.361436286118555e-11, 0.9999999785194882]}",1.5731853161190048,-2.0152967776893127,0.0089302500026883,-0.703499999932043,0.4987647115327508,-0.9408761731030586,0.0025572858589731056,-0.5652271880695805,2.498722473376347e-08,-0.4421114865575325,1.8637874747296182e-05,-0.43937370160970024,0.6087067693152727,-1.0508182308855805,0.002734440248736283,-0.6491463956981703,-0.12730056288865083,-0.31481089868165696,1.287331784130541e-06,-0.3146217978518013,2.498722473376347e-08,0.4987647115327508,0.6087067693152727
3049,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.35,-0.35,18.396206958845987,-0.1272501001710513,0.0010889353749548073,-0.11723395990981615,"{'env_1': [0.023589836082248555, 1.2025559119018816e-11, 0.9764101639055356], 'env_2': [0.023589836082248555, 1.2025559119018816e-11, 0.9764101639055356]}",0.24429063336945203,-0.3715407335405033,0.0014632653883059985,-0.35808146708100663,0.006091184927386195,-0.13334128509843748,0.0009924065337570862,-0.12421302710728235,6.412174180753238e-05,-0.12731422191285882,0.001087895023272,-0.11730765091405325,0.128654542305315,-0.2559046424763663,0.0002857247408798373,-0.25327651674312235,-0.046766311058020316,-0.08048378911303097,0.000328322648332967,-0.07746384341902614,6.412174180753238e-05,0.006091184927386195,0.128654542305315
3050,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.35,0.0,17.004325274713903,0.09199545185840421,0.007495080727982472,0.15571984718788429,"{'env_1': [9.046552614680003e-08, 5.7757279242913325e-12, 0.999999909527456], 'env_2': [9.046552614680003e-08, 5.7757279242913325e-12, 0.999999909527456]}",0.20773975422555235,-0.11574430236714812,0.001480685648345791,-0.10315527217011122,0.03760286591479475,0.05439258594360946,0.006221560694766771,0.10728930682870387,1.6132448245470554e-06,0.09199383861357967,0.007515197414801666,0.15588926928635477,0.207729182303739,-0.11573373044533478,0.0014805203322818218,-0.10314610579236087,-0.17755097506770315,0.26954642692610736,0.00021173342627542335,0.27134661895206585,1.6132448245470554e-06,0.03760286591479475,0.207729182303739
3051,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.35,0.3499999999999998,14.158865238781896,0.2610294437684312,0.01957769807008422,0.39962843809834486,"{'env_1': [0.04137580689678047, 8.752191307589774e-11, 0.9586241930157345], 'env_2': [0.04137580689678047, 8.752191307589774e-11, 0.9586241930157345]}",0.19824977365375596,0.06277967011467521,0.00886789563249787,0.12555933972073652,0.06587921994439205,0.19515022382403913,0.015739326443146344,0.306575724852892,0.0003432847008819073,0.2606861590675493,0.01955707848756352,0.39913917845248775,0.07071457081068183,0.19031487295774935,0.013172059237291707,0.28356557878678157,-0.2674003511319283,0.5284297949003595,0.0081810001780665,0.5863466344202066,0.0003432847008819073,0.06587921994439205,0.07071457081068183
3052,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,-0.35,0.7,13.126251408676495,0.37908645538230323,0.030327965318763445,0.5781327041261567,"{'env_1': [0.1438976495589394, 8.159328803586284e-11, 0.8561023503594685], 'env_2': [0.1438976495589394, 8.159328803586284e-11, 0.8561023503594685]}",0.18666209574861198,0.19242435963369126,0.017586797021981966,0.30784871922563894,0.08087448023557775,0.2982119751467255,0.024575898331064015,0.4595066851905351,0.004456468247682865,0.37462998713462037,0.03000279152747577,0.5715420794104957,0.07033878854443665,0.3087476668378666,0.025306643004792302,0.47483834603314706,-0.2715470367531998,0.650633492135503,0.03820026199940474,0.9013466135762519,0.004456468247682865,0.08087448023557775,0.07033878854443665
3053,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.0,-0.35,1.0,-0.04010145207280912,0.0009463087322644656,-0.03962829770667689,"{'env_1': [6.017049308733066e-10, 2.0358930427166274e-10, 0.9999999991947061], 'env_2': [6.017049308733066e-10, 2.0358930427166274e-10, 0.9999999991947061]}",0.22975904802176045,-0.2698605000945696,0.03572099993054777,-0.2520000001292957,1.5980696595113697e-05,-0.040117432769404236,0.0010090110362208967,-0.03961292725129379,2.9719889579893355e-07,-0.04010174927170492,0.0009472129348943435,-0.03962814280425775,0.22169736431553344,-0.26179881638834257,0.0038545269217438493,-0.25987155292746467,-0.02200201255520837,-0.018099439517600752,0.011892143019935719,-0.012153368007632892,2.9719889579893355e-07,1.5980696595113697e-05,0.22169736431553344
3054,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.0,0.0,69.55809771501205,0.24351322922358107,0.00023219795741490762,0.25158885332912784,"{'env_1': [8.320130976806183e-10, 2.2482487720009235e-11, 0.9999999991455044], 'env_2': [8.320130976806183e-10, 2.2482487720009235e-11, 0.9999999991455044]}",0.24351322922358107,-0.0,0.0,0.0,0.06495913577115595,0.17855409345242512,0.0009192242087673087,0.21052383712014522,8.553219985052429e-08,0.24351314369138122,0.00023335514439932773,0.25162901365959545,0.23073414794167924,0.012779081281901819,0.0003670069834986005,0.02554323509208079,-0.05876262680425573,0.3022758560278368,1.6411106681893384e-05,0.3028466187089321,8.553219985052429e-08,0.06495913577115595,0.23073414794167924
3055,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.0,0.3499999999999998,31.153156501718325,0.43904743745976127,0.0038634969215756263,0.4992274995806376,"{'env_1': [5.246811589990499e-11, 1.894498968147057e-13, 0.9999999999473408], 'env_2': [5.246811589990499e-11, 1.894498968147057e-13, 0.9999999999473408]}",0.24572012620293227,0.193327311256829,0.0041725452445593066,0.2583212887639564,0.13079977371880525,0.308247663740956,0.006201047924890173,0.40483877198033635,3.869024858826897e-07,0.4390470505572754,0.0038604719001564453,0.4991799931953046,0.2456945596736506,0.19335287778611068,0.004172940179616136,0.2583530070300547,-0.020400204619479112,0.4594476420792404,0.009273377800728122,0.6038951370420622,3.869024858826897e-07,0.13079977371880525,0.2456945596736506
3056,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.0,0.7,21.13679987545725,0.5801033679879433,0.01593219738428334,0.7484812018318833,"{'env_1': [9.48741796707283e-10, 6.397724043340803e-12, 0.9999999990449007], 'env_2': [9.48741796707283e-10, 6.397724043340803e-12, 0.9999999990449007]}",0.25676030835616,0.3233430596317833,0.012380592879404982,0.45418611664753084,0.1651765395656024,0.41492682842234085,0.015716941153019953,0.5810297483252017,4.628750599477982e-07,0.5801029051128833,0.015956555472159527,0.7487381649711818,0.08893173868437054,0.4911716293035727,0.013410001479148404,0.6328938881007501,5.5041531332733484e-09,0.5801033624837901,0.015932196451360237,0.7484811864682259,4.628750599477982e-07,0.1651765395656024,0.08893173868437054
3057,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.3499999999999998,-0.35,1.0,0.019163156566027947,0.014981047424472002,0.026653680278263963,"{'env_1': [1.6348205699420103e-10, 1.6348205699420103e-10, 0.999999999673036], 'env_2': [1.6348205699420103e-10, 1.6348205699420103e-10, 0.999999999673036]}",0.289023656566028,-0.26986050000000006,0.03572099999999996,-0.25200000000000006,0.00024750049164205465,0.018915656074385893,0.015942833536488316,0.02688707284263005,7.03569291889139e-08,0.01916308620909876,0.014981720364894063,0.0266539463915458,0.28784400586604103,-0.26868084930001307,0.05639378104830038,-0.2404839587755505,-8.0281515425773e-07,0.019163959381182205,0.014992035273564037,0.026659977017964222,7.03569291889139e-08,0.00024750049164205465,0.28784400586604103
3058,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.3499999999999998,0.0,1.0,0.34489854809690734,0.0009463089167546417,0.3453717025552846,"{'env_1': [1.3414338403849704e-11, 9.416820990493005e-11, 0.9999999998924174], 'env_2': [1.3414338403849704e-11, 9.416820990493005e-11, 0.9999999998924174]}",0.2828636731060929,0.06203487499081446,0.008930250000501037,0.06649999999106498,1.598079597187052e-05,0.34488256730093547,0.0010090112212785864,0.3453870729115748,1.8059005618686896e-07,0.34489836750685116,0.0009458469715206764,0.3453712909926115,0.28131816568476614,0.0635803824121412,0.022499581547282887,0.07483017318581062,5.524626867092763e-09,0.3448985425722805,0.0009463086166367624,0.3453716968805989,1.8059005618686896e-07,1.598079597187052e-05,0.28131816568476614
3059,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.3499999999999998,0.3499999999999998,120.16250305315504,0.6247875344905567,9.333911968426025e-05,0.6303954656175778,"{'env_1': [7.484265058742659e-11, 3.3006064282450824e-12, 0.999999999921856], 'env_2': [7.484265058742659e-11, 3.3006064282450824e-12, 0.999999999921856]}",0.2397875344905569,0.3849999999999998,0.0,0.3849999999999998,0.1340688404940063,0.4907186939965504,0.0009167660136883042,0.5457991434559736,5.7064598157907653e-08,0.6247874774259585,9.313987029833029e-05,0.6303834374005031,0.19252072552524518,0.4322668089653115,0.0007864680200855097,0.47951879189663166,5.9383647998956235e-09,0.6247875285521919,9.333911406056439e-05,0.6303954593413326,5.7064598157907653e-08,0.1340688404940063,0.19252072552524518
3060,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.3499999999999998,0.7,45.99893869461401,0.8017708104784952,0.0023460421750034523,0.8557285355699792,"{'env_1': [2.2087637374873184e-09, 1.2219322469882702e-10, 0.9999999976690431], 'env_2': [2.2087637374873184e-09, 1.2219322469882702e-10, 0.9999999976690431]}",0.29329626132762443,0.5084745491508708,0.005368582419602688,0.6319490959490042,0.24179340391152304,0.5599774065669721,0.006007102108686949,0.6981375673818587,3.7027799570932274e-07,0.8017704402004995,0.002351452737809466,0.8558526053653881,0.11284937332657696,0.6889214371519182,0.0024345873422484177,0.7449156541033001,4.623041283124962e-09,0.8017708058554539,0.002346042142115645,0.8557285301905332,3.7027799570932274e-07,0.24179340391152304,0.11284937332657696
3061,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.7,-0.7,0.7201648310357535,-0.2601027781651543,0.09239860008849687,-0.22683166705471328,"{'env_1': [0.03785617833900687, 9.500136390675381e-12, 0.9621438216504185], 'env_2': [0.03785617833900687, 9.500136390675381e-12, 0.9621438216504185]}",0.004759725813614668,-0.264862503978769,0.03572100000361543,-0.2520000000127531,0.0006614022066344094,-0.2607641803717887,0.08742944091037873,-0.22928237610141147,2.5020816998289064e-06,-0.26010528024685414,0.09238022798948092,-0.226840784606294,8.528991405432063e-05,-0.26018806807920863,0.09177035073480287,-0.22714317851373172,-0.019399280727420837,-0.24070349743773348,0.13983771865120392,-0.19035039392529873,2.5020816998289064e-06,0.0006614022066344094,8.528991405432063e-05
3062,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.7,-0.35,127.9193676500066,-1.8480837626996272,0.028694755097511723,-0.012776299226875164,"{'env_1': [3.4254944638021923e-10, 8.032564445923999e-12, 0.9999999996494182], 'env_2': [3.4254944638021923e-10, 8.032564445923999e-12, 0.9999999996494182]}",0.688620103285772,-2.536703865985399,0.035721000001166806,-0.2519999999978278,0.6886201044880933,-2.5367038671877205,0.035721000035399034,-0.2519999990106693,2.1334978894671508e-08,-1.848083784034606,0.028694819298835956,-0.012772214265455084,0.24557448186479847,-2.0936582445644256,0.032219108498717376,-0.03293425186298384,-1.4030509904874207,-0.44503277221220644,0.007752999759225054,0.05084664108315479,2.1334978894671508e-08,0.6886201044880933,0.24557448186479847
3063,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.7,0.0,1.0,0.40416315665065866,0.01498104829720387,0.41165368079926057,"{'env_1': [6.513606882565511e-12, 9.656158110789297e-11, 0.999999999896925], 'env_2': [6.513606882565511e-12, 9.656158110789297e-11, 0.999999999896925]}",0.2890236599601444,0.11513949669051426,0.035721,0.1329999966905143,0.00024750087306385504,0.4039156557775948,0.015942834273068127,0.41188707291412885,1.6036114802719936e-07,0.40416299628951063,0.01496197378815376,0.4116439831835875,0.2876410303768244,0.11652212627383421,0.05831664054672726,0.14568044654732384,5.143350523262313e-09,0.40416315150730814,0.014981047328364888,0.4116536751714906,1.6036114802719936e-07,0.00024750087306385504,0.2876410303768244
3064,0.1,0.1,0.0,0.3,0.3499999999999998,-0.35,0.7,0.3499999999999998,1.0,0.7298985480890388,0.0009463089128716787,0.7303717025454746,"{'env_1': [9.174609087940256e-12, 1.1675829786704634e-10, 0.9999999998740672], 'env_2': [9.174609087940256e-12, 1.1675829786704634e-10, 0.9999999998740672]}",0.28286367308995125,0.4470348749990875,0.008930250000022842,0.45149999999909896,1.598079359510507e-05,0.7298825672954437,0.0010090112165582767,0.7303870729037228,1.9873129808445356e-09,0.7298985461017258,0.000946230183977374,0.7303716611937147,0.2815788681842386,0.44831967990480015,0.02105239408200325,0.45884587694578066,5.145849080179232e-09,0.7298985429431897,0.0009463088043354384,0.7303716973453573,1.9873129808445356e-09,1.598079359510507e-05,0.2815788681842386
